gene_name	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ATAD3B	197.741285964874	0.0396152523338822	0.148952536101693	0.265958897852105	0.790270864034659	0.864013751227863
ATAD3A	1267.92322830563	0.103099806015796	0.0752939041794501	1.3692981807674	0.170906086445641	0.28486421781005
SSU72	4178.88619771716	-0.231276511376756	0.057944087839108	-3.99137375359047	6.56916557972499e-05	0.000286977884688702
FNDC10	391.873845913601	-0.052206330082523	0.101831771269264	-0.512672316623845	0.608180557601793	0.726750809109187
LOC105378586	27.185560338067	0.166405278274366	0.370309217983547	0.449368447214186	0.653165888876427	0.762700180003444
MIB2	575.566681029122	-0.379220693947839	0.0950412885305811	-3.99006263289263	6.60558497968105e-05	0.000288500066140947
MMP23B	61.2704791198718	-0.208387951971605	0.257874879013482	-0.808097139080812	0.419034664430437	0.55866204205843
CDK11B	1570.38812859788	-0.30740602639845	0.0659174431994693	-4.66350045568705	3.10875496691661e-06	1.69285250398881e-05
SLC35E2B	1806.74067711208	-0.305513422046233	0.0574871022616452	-5.31446898568182	1.06968798180207e-07	7.04549151760952e-07
CDK11A	1130.96048177817	-0.38527584165363	0.0753725311601554	-5.11162137881474	3.1940549649361e-07	1.98887210380397e-06
SLC35E2A	686.395745255738	-0.228868156163749	0.0894808383211838	-2.55773370542469	0.0105356737152493	0.0278532976392897
LOC112268218	143.086460563584	-0.368189084549968	0.16931544836937	-2.17457466578446	0.0296620045188227	0.0676632148422023
NADK	1853.35897408034	-0.2245520199188	0.0675123102821664	-3.32608999722109	0.000880734865305478	0.00305124812492229
GNB1	15578.5804970384	0.216742217847005	0.0393509742625621	5.50792507450598	3.63087873025806e-08	2.53787336592427e-07
TMEM52	16.2399470628805	-1.13875230315698	0.491838696233787	-2.31529627879399	0.0205967232728931	0.0496495713171636
GABRD	12.7797378808777	-1.0971167089129	0.589624168423985	-1.8607051197467	0.0627858304638841	0.126979228413596
PRKCZ	530.442564470112	-0.283775293278565	0.0942058242670264	-3.01229032797594	0.00259284485375	0.00804656292267814
PRKCZ-AS1	25.5143264971432	0.0631347720590424	0.386823429248987	0.16321341285252	0.870350405884773	0.92070107465829
FAAP20	869.855388079562	0.0116588793441512	0.0849821645951949	0.137192073180146	0.890878976353136	0.933173179314475
LOC112268219	97.2065021039824	0.0493926940396595	0.206320855142067	0.239397486044971	0.810797379188706	0.878899751691889
LOC105378593	11.3177365834129	-0.296970627609285	0.581483526670262	-0.510712021903393	0.60955272141648	0.727830670098455
SKI	3092.24915013178	1.56653473506695	0.0615989343257538	25.4311986435128	1.13978841652037e-142	1.83096011155592e-140
MORN1	173.909928840805	0.0737302101851488	0.149562409269962	0.492972870288983	0.622031756837716	0.73780859475949
LOC100129534	75.5965982944761	-0.873508152437025	0.239060712825566	-3.65391762666746	0.000258269156729764	0.00100226384132065
RER1	4217.40478591777	-0.095395801172923	0.0515325083271421	-1.85117713594155	0.0641440739236621	0.129169829092151
PEX10	1058.71645681279	0.109323247908652	0.0689777788142219	1.58490530991282	0.112987849916936	0.205130018392866
PLCH2	43.5514184168058	0.254114927966921	0.287757898657769	0.883085848041798	0.377189889809953	0.51784080156606
PANK4	583.804339293376	-0.350468224641519	0.0894172254465309	-3.91947102911496	8.8743527385887e-05	0.000378472337451735
PRXL2B	984.564318471741	-0.202207156513808	0.0738851920501276	-2.73677513589759	0.00620446873077684	0.017432101237606
MMEL1	108.605260180387	-0.414477722075934	0.19433420974114	-2.13280884836505	0.0329404101051088	0.0739624485354165
TTC34	13.1964626927049	0.0850175292170491	0.67268913761136	0.126384572700157	0.899427513429066	0.938263517711563
PRDM16	17.401966537319	1.34429621129629	0.564771821248946	2.38024660706955	0.0173010553644461	0.0429489259711403
ARHGEF16	480.580396374286	0.274435985859865	0.10040849917314	2.73319478051993	0.00627232271392073	0.0176011409531153
MEGF6	889.374552751197	-0.785245310780217	0.0794923471517193	-9.878250409206	5.17281461154756e-23	9.1703537251956e-22
TPRG1L	1639.72215962787	0.253006770913407	0.0681604284192291	3.7119304672978	0.000205684497357391	0.000815303073615997
WRAP73	602.492010824043	-0.149754467507114	0.0912230393978678	-1.64162988314786	0.100666730746441	0.186779112478174
TP73	23.8594775269785	0.306165102279653	0.401659497066039	0.762250375046688	0.445910585640356	0.584535472786817
TP73-AS1	562.086738874696	-0.227867264086597	0.0946200233795799	-2.40823512770102	0.0160298533973352	0.0401689525541051
SMIM1	19.2113591059508	0.372160550345519	0.433236645394945	0.859023709793183	0.390327435197342	0.53109936256549
LRRC47	1686.18410389278	-0.0119781086309825	0.0648072866636644	-0.184826571943156	0.853365065517515	0.908110549411485
CEP104	1574.66790412306	0.0506957384419092	0.0668107903402134	0.758795670336435	0.447974796059896	0.586737408113637
DFFB	177.256301623164	-0.404655593634695	0.150213149397038	-2.69387597063905	0.00706264408474797	0.0195522601850324
LOC107984910	17.8990638608294	-0.725424488674423	0.480853500072896	-1.5086185055624	0.131396302272614	0.231371200338306
C1orf174	647.957584639366	0.0372163537777241	0.0835707482968241	0.445327516340289	0.65608308544104	0.765099220780807
NPHP4	507.396324304878	0.036026306338383	0.0940771633263986	0.382944224342634	0.701761119863719	0.799909833690047
KCNAB2	1771.92895440678	-0.238243114839606	0.0597422966875412	-3.98784660197521	6.66757512427397e-05	0.000290860655671341
CHD5	108.672327207064	2.4563424343762	0.221369919078283	11.0960985331867	1.31040086011315e-28	2.98103986972075e-27
RPL22	10996.004434246	-0.193786787242842	0.0448757111776306	-4.31830008165843	1.57235555046076e-05	7.69322759618576e-05
LOC107985733	53.9846948713003	-0.0274702947959724	0.261831036941712	-0.104916113524341	0.916442372791408	0.948985534234043
RNF207-AS1	31.1106537274044	0.419711751124613	0.380975408778586	1.10167675249753	0.270602227197009	0.404864263615918
RNF207	391.283720354343	-0.378093049821317	0.115266312175964	-3.28016957152342	0.00103744710955581	0.00353860475270918
ICMT	5885.2172377296	-0.0249742887932323	0.0453579579555969	-0.550604346379103	0.581904928730472	0.704463869890999
ICMT-DT	45.9052883740057	-0.272893962165445	0.314817206143171	-0.86683306007531	0.386033485135672	0.526466738524778
GPR153	147.609916093441	0.997509980663737	0.166379478494207	5.99539071579953	2.02996772980069e-09	1.59070599211981e-08
ACOT7	2786.42604862464	0.245203177787453	0.055239564108506	4.43890500847915	9.04177090620074e-06	4.60921939490827e-05
HES2	116.570730606692	1.88848829058951	0.208529128798779	9.05623258231618	1.35033963475195e-19	2.06935311558263e-18
ESPN	15.4806835087245	-0.176548577251219	0.514551753355857	-0.343111409299038	0.731514648185283	0.821400929070887
TNFRSF25	47.2263877484834	0.0563431702953981	0.311255949213496	0.181018773899005	0.856352840006503	0.910866559739739
PLEKHG5	179.486246900285	0.586934131928992	0.149141904698307	3.93540724262759	8.30557385034227e-05	0.000355706206551258
NOL9	631.099403242874	0.0911298644410603	0.100292159075031	0.90864395862576	0.363538094778648	0.503667206058509
ZBTB48	271.033377533368	-0.169614341266637	0.12173789910909	-1.39327475262773	0.163536722316718	0.275418591416922
KLHL21	1368.68721448348	0.362583946136807	0.0673116766620433	5.38664261710875	7.17859716982709e-08	4.83621621058923e-07
PHF13	663.99404862409	0.245151003552265	0.0839010362681005	2.92190674223499	0.00347895691364734	0.0104734732795699
THAP3	944.195025162939	-0.0569693670371793	0.0812222895951896	-0.7014006539475	0.483053013995767	0.619088098908564
DNAJC11	2248.8793658915	0.0273940276903015	0.0553467438754136	0.494952833213927	0.62063341519418	0.736642668510664
CAMTA1-DT	16.6994292118644	0.275052100399731	0.46610032817295	0.590113509419523	0.555114552343876	0.682406712564503
CAMTA1	805.642998278269	-0.184572542511326	0.0774376594808644	-2.38349846507093	0.0171489559845798	0.0426349213882176
VAMP3	4274.73673201026	0.0802540181403352	0.050621445855346	1.58537585768819	0.112880963064438	0.205017264365671
PER3	257.668828459525	-0.868265927461471	0.126487763050397	-6.86442630118713	6.67589944939526e-12	6.47541030809192e-11
TNFRSF9	34.070395871047	0.441949709388804	0.332397341459103	1.32958256359333	0.183655846192805	0.300965504369471
PARK7	6331.64973410815	-0.139287400761896	0.0550041747925422	-2.53230598017773	0.011331506103706	0.0296617883472223
ERRFI1	4690.12400590888	-0.491032401328895	0.0487520314091356	-10.072039813235	7.3438927004093e-24	1.35028822311843e-22
SLC45A1	239.49526266159	-0.335716131775182	0.132563751587368	-2.53248816328138	0.0113256193573969	0.0296548566331154
RERE	3126.69734404024	0.630851784800791	0.0502410681522316	12.5564962689347	3.66192723796212e-36	1.06784830428026e-34
ENO1	106640.893742676	0.138548102511273	0.0398205762971102	3.47930932685491	0.000502707962540952	0.00183754309740768
MIR6728	35.9713730449125	-1.16891116900032	1.60212175953215	-0.729601955685106	NA	NA
ENO1-AS1	31.6212933081262	-0.048474193066764	0.364373947085476	-0.133034190436762	0.894166340754017	0.935225780925713
LOC112268261	75.461599431247	-0.614086288274577	0.265917771192661	-2.30930894734999	0.0209264435146763	0.0503119285918691
GPR157	474.492197725155	1.02943197602812	0.114327577959569	9.00423147591018	2.17181557529745e-19	3.28969881144932e-18
MIR34AHG	386.102728901361	0.299828895214996	0.107717374354274	2.78347756814868	0.00537795811635464	0.0153501475973819
LNCTAM34A	36.4564653876535	-0.31354955284701	0.317800988758227	-0.986622332649661	0.323827817851007	0.463273926114603
H6PD	1719.66860089283	0.0716399083765616	0.0638047453462428	1.12279906436113	0.261522842844116	0.394405651075046
SPSB1	1853.06739651917	0.751316380110453	0.0726694114986397	10.338825712446	4.70264517022693e-25	9.12283273330145e-24
LINC02606	12.4922327565296	0.0808290222928071	0.550057012995205	0.146946626228201	0.883174148949317	0.928616441087644
SLC25A33	405.880382812085	-0.200927616877627	0.111630872730633	-1.79992874697368	0.07187188982278	0.141815528318562
TMEM201	888.19617961968	0.233158970488729	0.0874254235048803	2.66694699483742	0.00765437429094506	0.0209986079387715
LOC107985734	14.2975506132439	0.170227201278961	0.59492547015321	0.286131977565396	0.774777040398062	0.853751245009309
PIK3CD	743.421954852977	1.19448722933571	0.0971275981923461	12.2981238243965	9.27024150902382e-35	2.58789531638343e-33
PIK3CD-AS2	63.8739174196303	-0.813912037496092	0.245873093261266	-3.31029323583294	0.000931982791183051	0.00321057201936328
CLSTN1	7044.33656006688	0.324049045915177	0.0428766333495373	7.55770732448783	4.10235823954889e-14	4.60333862995458e-13
CTNNBIP1	558.558633624415	0.418262697348265	0.0969086502482298	4.31605121190825	1.58845142184366e-05	7.76543269840439e-05
LOC105376717	25.9123213612067	0.513556606165093	0.386104391754335	1.33009781067668	0.183486046790599	0.300821841976387
LZIC	1339.27733607609	-0.13882197815048	0.0646164702211364	-2.14839928079313	0.0316820498797133	0.0716199703057882
NMNAT1	333.913831652029	-0.345059954438722	0.114797418830591	-3.00581631498123	0.00264868947474212	0.00820041426051606
RBP7	17.2046889566418	0.519777001427085	0.524655843175287	0.990700872178085	0.321831665076496	0.460877641738025
UBE4B	2710.90727534618	0.213014840515826	0.0561090452105791	3.79644386598229	0.000146786581176922	0.000598286815288887
KIF1B	2888.3931354555	0.142445606996072	0.0553280579179982	2.57456365461429	0.0100366616346803	0.0266649331954011
LOC105376725	16.0957283613173	-0.845750965140903	0.478896972907846	-1.76603948863057	0.0773892241445172	0.150608805712916
PGD	59104.53028815	-0.109774965890147	0.0371601599508956	-2.95410369694874	0.00313578618566625	0.00952806577370267
CENPS-CORT	474.959173877775	-0.124914680598754	0.0952299869115325	-1.3117158223995	0.189616036132472	0.308716080164826
CENPS	517.831836184642	-0.159301162238469	0.0910902932346884	-1.74882697795296	0.0803209319705343	0.155214268893928
CORT	42.5954415816122	-0.252096125642944	0.304182549069371	-0.82876590525728	0.407236884498015	0.547798521067441
DFFA	2261.3145166464	-0.289112811782546	0.0619652099225103	-4.66572794870043	3.07526360966362e-06	1.67611019296934e-05
PEX14	655.12929673611	-0.183750675869214	0.0821001415745326	-2.23812861153718	0.0252126693309886	0.0589755541523048
CASZ1	216.028051104908	0.454160999005732	0.146573555955742	3.09851934780696	0.0019449027045378	0.00622911548437205
TARDBP	6877.25770821558	0.0439413670127262	0.0427798955642324	1.02714993651048	0.30434986768627	0.441330202465647
MASP2	29.0814208984739	-1.81988525823582	0.405724694008608	-4.48551760617562	7.27371396630747e-06	3.7596252854922e-05
SRM	4130.16892476088	-0.0871400551106676	0.0645003600687704	-1.35100106445543	0.176695091712862	0.292357897952443
EXOSC10	2628.5743818775	0.086106655104862	0.0611258979691509	1.40867713957051	0.158930657578711	0.26951649857475
EXOSC10-AS1	57.3304090849572	0.00957276560742267	0.249495737039125	0.0383684535897361	0.969393912841546	0.981181159888754
MTOR	3217.19904980292	-0.119831709599261	0.063276038086449	-1.89379286730222	0.0582525087817459	0.11943329526647
MTOR-AS1	34.515920553083	0.113816049834926	0.331435429823619	0.343403388996452	0.731295010326494	0.821322102586561
UBIAD1	1392.73525869573	0.175312457636023	0.0617366536216131	2.83968189643904	0.00451585410299786	0.0131736490682804
FBXO2	155.387683548609	-0.120380491862792	0.161028354765376	-0.747573258375463	0.454717599672837	0.592686363189229
FBXO44	743.507308224725	0.023077042585057	0.093288806964901	0.247372041039602	0.804620309923275	0.873881644579214
FBXO6	388.305551906497	0.341700153168088	0.115253253552685	2.96477663436971	0.00302902771209481	0.00924663852168565
MAD2L2	1091.2730172201	0.0390278739865154	0.077584301332574	0.503038286305085	0.614937354385367	0.73163641962443
DRAXIN	31.0505830226067	3.43769271598434	1.07468245017149	3.19879859900548	0.00138001539199234	0.00457084859351703
AGTRAP	2185.54654351147	0.473695419396165	0.0664418346864996	7.12947530168693	1.00752254661294e-12	1.03481550174553e-11
C1orf167	147.73792160588	-0.0832849247497299	0.16204561667769	-0.513959750700227	0.607280131273112	0.725969126183465
MTHFR	621.173114227992	-0.0624265413977673	0.0899038121245207	-0.694370348960329	0.487449983668714	0.623022860896508
CLCN6	697.125174161713	-0.33860838580281	0.0838276379762563	-4.03934065157268	5.36016690947682e-05	0.000238138613811861
NPPA-AS1	115.064814943233	-0.428194726700094	0.182371960864503	-2.34791973870495	0.0188785888448583	0.0461333863778876
KIAA2013	2215.82719948969	0.0792104424632754	0.0666080105023069	1.18920294820293	0.234359814662464	0.363171433865272
PLOD1	4051.42087027456	-0.109138673391808	0.0545224162639698	-2.00172114279408	0.0453147311736316	0.0966402614679433
MFN2	4277.40974904136	0.134842518456037	0.0468843520907796	2.8760665860317	0.00402664759539411	0.0118820492127703
MIIP	454.611101221097	-0.101179982658421	0.100161950230696	-1.01016386387625	0.312416788996231	0.4507920639516
TNFRSF8	9.33196339593973	0.0416167768403213	0.631677407957407	0.0658829591118248	0.947471007762049	0.967774645467944
TNFRSF1B	16.8329363632303	0.071104061498802	0.458933862704504	0.154933133675917	0.876874032134034	0.92485135923922
VPS13D	1954.16372928929	0.321033853175342	0.0769217389486118	4.17351268397366	2.99938954232732e-05	0.000139765447044886
DHRS3	408.17430963152	0.742361066329079	0.107900600942585	6.88004570729036	5.98333596949711e-12	5.828342106883e-11
LRRC38	29.067824243487	2.18077141967411	0.414048297953951	5.26694936424216	1.38709446329036e-07	9.02375165408039e-07
PRDM2	1020.3629884009	0.55882325539135	0.0711433008980238	7.85489636181433	4.00102846909442e-15	4.7826915375017e-14
KAZN	150.490963082401	-0.112164788267979	0.167312902220391	-0.670389352999396	0.50260962004617	0.636455791642729
TMEM51-AS1	17.6328349579074	-0.284992936618938	0.449366708101906	-0.634210170625965	0.525943670946698	0.657537305164315
TMEM51	910.512419916853	0.427475285955471	0.0860671319256035	4.96676578377192	6.80787274140504e-07	4.04912547948524e-06
FHAD1	12.9730326942953	-0.478025971511348	0.544004298728071	-0.878717268648453	0.379554593125537	0.520346104499772
EFHD2	2091.44704622301	-0.0863040451216284	0.071345329043188	-1.20966636889971	0.226406939758731	0.353981925023618
CASP9	456.14294286949	-0.609468771358212	0.104355724638575	-5.84030031384518	5.21068071246711e-09	3.9414785579269e-08
DNAJC16	1005.75747993208	0.00203883985066872	0.0790125736588267	0.0258039924059727	0.979413677431054	0.987937354711919
AGMAT	697.775254659271	-0.079027974944204	0.0872058296111148	-0.90622353226408	0.364817549911993	0.50501956244148
DDI2	1902.91009138841	1.16745011107621	0.0666986615439319	17.5033514024454	1.35081700875871e-68	7.65867240910165e-67
RSC1A1	365.856579634237	1.17533468487564	0.111593416784261	10.5322940971318	6.13214946996387e-26	1.23949286140671e-24
PLEKHM2	1738.1451087109	0.345853486094357	0.062137223596506	5.56596297800798	2.60708595806184e-08	1.85124331717668e-07
SLC25A34	17.9869415350207	-0.115500346669597	0.472201701324961	-0.24459959874247	0.80676647478085	0.875722509196947
FBLIM1	1461.03487935756	0.559144599451276	0.0662990399886769	8.43367565422925	3.34974284136261e-17	4.51389555951976e-16
UQCRHL	69.1229526633051	0.212731553648799	0.244072563982232	0.87159142419746	0.383431310761887	0.523935054020477
SPEN-AS1	158.280522262023	-0.384577478348389	0.17050962598441	-2.25545904595177	0.0241045301210121	0.056738593843971
SPEN	3303.16166316503	0.633338182301569	0.064997768202744	9.74399890663986	1.95698162606471e-22	3.41443801791618e-21
ZBTB17	705.877710347531	0.271024402728772	0.0869542359192507	3.11686256412461	0.00182786764023801	0.00588497540360032
FAM131C	383.215258219835	0.143098210310933	0.131563906201321	1.08767073312617	0.276740492381145	0.412195903780066
EPHA2	7952.97964804696	0.730026907124731	0.0552520305003965	13.2126711093358	7.41458301849014e-40	2.35734824336128e-38
EPHA2-AS1	55.3354871132257	0.875308380523761	0.291710261748275	3.00060880710151	0.00269440470696409	0.00832646530520308
ARHGEF19	270.551615234073	-0.0845861128620025	0.122567106303886	-0.690120827787874	0.490118206353048	0.625254943430398
ANO7L1	28.5522842684721	-0.67566657982779	0.372151770739449	-1.8155672845121	0.0694367759109788	0.137961991673837
CPLANE2	94.9106607536879	-0.168604815154582	0.232723124552313	-0.724486728505924	0.468766971987192	0.605696010583606
FBXO42	759.270498989543	-0.267625504117042	0.0776089649398163	-3.44838388612165	0.000563951886938529	0.00203665161362516
SZRD1	3913.17132034267	0.210901346769001	0.0595339356461793	3.54253997287236	0.000396293357023102	0.00148169053637486
SPATA21	2117.7989385251	0.176520792983636	0.0595755772086592	2.96297243357601	0.0030468385398953	0.00929016886132246
NECAP2	1203.9950635845	0.178547903529218	0.0678356251494366	2.6320668990061	0.00848671500294641	0.0229873113221354
LINC01772	26.0616190965323	0.306588588819985	0.417067733821745	0.735105029608984	0.462275531437502	0.600017847275851
CROCCP3	60.2570348683205	0.290955845804289	0.253702099788988	1.14684051115969	0.251447542746662	0.382582157720141
LINC01783	14.9383759733647	-0.814600902110409	0.493225946733089	-1.65157755285578	0.0986206991206951	0.183802245369152
NBPF1	1369.1568212623	-0.187703756510847	0.0697468974790888	-2.69121299004194	0.00711927267039077	0.0196911705804057
LOC105376794	430.355282650178	-0.0618911266779258	0.101814897277423	-0.60787888936612	0.543267801868604	0.671860249232029
CROCCP2	281.211405310417	-0.153350344295226	0.128185749165558	-1.1963135160771	0.231574236228519	0.360032174892
MST1P2	100.28827139533	-0.720027910238101	0.202510777891014	-3.55550414519468	0.000377254996537112	0.00141687259056278
MST1L	28.8343678245571	-1.07118120708981	0.363692046462398	-2.94529731268282	0.00322644464205862	0.00977595644110184
LOC112267871	22.5630341591628	-0.926806765320065	0.429251102034782	-2.15912495256673	0.0308404742881938	0.070020035412806
LOC105376805	240.930667658113	-0.15439272515513	0.127688557092715	-1.20913516974762	0.226610919472035	0.354210120202405
CROCC	336.248046003614	-0.140155590606446	0.133153271064001	-1.05258841548909	0.292529668822097	0.428636247810775
MFAP2	12.0222146229408	4.54881792368014	0.967248657745088	4.70284232214354	2.56564555677416e-06	1.41481491628037e-05
ATP13A2	2210.96341326633	0.490500832592995	0.0627307887913489	7.81914020281918	5.31853480732773e-15	6.31636367876736e-14
SDHB	3118.77337729763	-0.0629406065508013	0.0532979642710894	-1.18091952312975	0.237634694823387	0.367209869741008
PADI2	108.802140238432	0.264938014454159	0.182823141062438	1.4491492319546	0.147295911726851	0.253899664105217
PADI1	168.798599903972	0.101041549561302	0.160325470703338	0.63022768071747	0.528545631173895	0.659799328131393
PADI3	49.4115079131044	-0.219834775315214	0.281664090673859	-0.780485630203258	0.435105082491173	0.57427599103862
RCC2	4627.59397936315	0.421903139429184	0.0449874079238504	9.37824957915631	6.70770176369516e-21	1.10168737577174e-19
ARHGEF10L	1075.91323160896	0.0483103684444259	0.0689988756272541	0.700161676625113	0.483826341835597	0.619750425647848
ACTL8	52.4041714299515	0.0818923829326846	0.274726278471604	0.298087184772712	0.765636622287514	0.847862578699355
KLHDC7A	491.789161502104	-1.17185877654266	0.105818408775642	-11.0742430367409	1.67287841164958e-28	3.79151266739341e-27
PAX7	857.911933985795	0.0599522215291972	0.0785263057660355	0.76346672550497	0.44518509928527	0.583835199313316
ALDH4A1	903.86904208107	0.0233209353635221	0.0808619306163753	0.288404384928196	0.773037211580341	0.85270632789247
IFFO2	931.215842003854	0.890423779102334	0.0820561257980519	10.8513992153828	1.96395534164709e-27	4.26136423833923e-26
UBR4	7660.62947080703	0.136795663202969	0.0563207594846573	2.42886751625276	0.0151460657725238	0.0382104838810068
EMC1-AS1	100.376461334067	-0.105966054978957	0.196143085375888	-0.540248741248687	0.589025503032865	0.710688103639535
EMC1	2807.38791960277	-0.130950977191161	0.0538913182297106	-2.42990859182522	0.0151026312153646	0.0381114076680409
MRTO4	2180.61591399917	-0.11909145373237	0.0603471304088204	-1.97344021042239	0.0484454301777067	0.102292305182099
AKR7L	13.7728194310661	-0.776051972585961	0.553495753210071	-1.4020920089904	0.160887773015575	0.272003119205523
AKR7A3	11.4784415231395	-0.25221565646103	0.575261913883823	-0.438436215528717	0.661070098411901	0.769224195045232
LOC100506730	104.891770742515	0.0939126394676832	0.207443411683568	0.452714495512332	0.650754340289424	0.761000270352504
AKR7A2	1402.94952742805	-0.155632403693804	0.0680144293531988	-2.28822626571789	0.0221243478743462	0.0526391038876058
SLC66A1	952.261373969403	0.141256487039664	0.0749619549041528	1.88437571058915	0.0595141729541241	0.121557333181895
CAPZB	4843.12893303198	-0.0119740484721217	0.0501605604169489	-0.238714407745646	0.811327043933524	0.879317757918839
